regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate,newCasesBySpecimenDateRollingSum
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2023-01-14,45.9,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2023-01-14,35.9,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2023-01-14,49.5,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2023-01-14,46.6,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2023-01-14,48.1,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2023-01-14,35.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2023-01-14,48.3,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2023-01-14,51.6,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2023-01-14,35.3,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2023-01-14,48.7,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2023-01-14,37.4,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2023-01-07,39.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2023-01-07,34.9,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2023-01-07,34.4,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2023-01-07,71.8,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2023-01-07,74.3,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2023-01-07,68,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2023-01-07,72.5,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2023-01-07,35.7,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2023-01-07,93.1,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2023-01-07,31,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2023-01-07,102.8,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2023-01-07,105.9,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2023-01-07,47.4,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2023-01-07,117.3,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2023-01-07,116.9,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2023-01-07,37.4,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2022-12-31,34.8,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2022-12-31,46.5,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2022-12-31,83.8,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2022-12-31,35.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2022-12-31,95.3,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2022-12-31,43.5,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2022-12-31,163,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2022-12-31,61.5,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2022-12-31,36.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2022-12-31,48.3,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2022-12-31,49.3,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2022-12-31,48.3,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2022-12-31,31,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2022-12-31,91.4,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2022-12-31,35.3,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2022-12-31,82.9,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2022-12-31,117.3,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2022-12-31,68.2,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2022-12-31,61.3,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2022-12-31,82.8,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2022-12-31,49.9,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2022-12-24,78.3,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2022-12-24,34.4,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2022-12-24,95.8,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2022-12-24,70.5,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2022-12-24,61.9,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2022-12-24,83.2,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2022-12-24,197.9,17
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2022-12-24,61.5,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2022-12-24,72.2,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2022-12-24,106.4,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2022-12-24,37,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2022-12-24,70.5,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2022-12-24,91.4,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2022-12-24,82.4,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2022-12-24,59.2,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2022-12-24,39,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2022-12-24,81.7,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2022-12-24,82.8,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2022-12-24,49.9,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2022-12-24,60,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2022-12-17,43.5,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2022-12-17,35.9,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2022-12-17,68,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2022-12-17,43.5,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2022-12-17,35.7,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2022-12-17,232.8,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2022-12-17,60.1,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2022-12-17,77.3,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2022-12-17,307.9,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2022-12-17,70.5,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2022-12-17,36.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2022-12-17,72.3,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2022-12-17,57.1,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2022-12-17,58.9,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2022-12-17,104.2,8
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2022-12-17,29.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2022-12-17,51.1,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2022-12-17,71,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2022-12-10,26.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2022-12-10,52.2,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2022-12-10,45.9,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2022-12-10,37.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2022-12-10,40.8,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2022-12-10,34.9,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2022-12-10,48.1,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2022-12-10,58,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2022-12-10,84.6,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2022-12-10,113.6,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2022-12-10,102.8,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2022-12-10,35.3,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2022-12-10,48.7,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2022-12-10,51.1,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2022-12-10,49.9,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2022-12-10,36,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2022-12-03,26.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2022-12-03,59.9,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2022-12-03,70.5,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2022-12-03,49.5,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2022-12-03,81.7,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2022-12-03,43.5,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2022-12-03,76.8,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2022-12-03,72.2,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2022-12-03,35.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2022-12-03,48.3,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2022-12-03,61.9,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2022-12-03,125.7,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2022-12-03,47.4,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2022-12-03,91.2,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2022-12-03,29.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2022-12-03,51.1,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2022-12-03,47.3,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2022-12-03,62.4,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2022-12-03,36,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2022-11-26,34.8,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2022-11-26,39.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2022-11-26,58.1,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2022-11-26,80.3,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2022-11-26,71.8,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2022-11-26,86.7,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2022-11-26,57.8,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2022-11-26,81.7,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2022-11-26,47.6,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2022-11-26,58.2,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2022-11-26,61.6,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2022-11-26,36.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2022-11-26,51.6,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2022-11-26,194.2,17
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2022-11-26,35.3,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2022-11-26,39.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2022-11-26,39,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2022-11-26,30.6,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2022-11-26,49.9,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2022-11-26,36,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2022-11-19,43.5,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2022-11-19,34.4,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2022-11-19,35.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2022-11-19,43.3,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2022-11-19,35.7,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2022-11-19,46.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2022-11-19,86.2,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2022-11-19,47.1,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2022-11-19,30.6,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2022-11-12,26.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2022-11-12,35.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2022-11-12,37.1,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2022-11-12,47.6,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2022-11-12,38.7,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2022-11-12,110.9,9
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2022-11-12,35.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2022-11-12,35.3,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2022-11-12,36,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2022-11-05,34.8,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2022-11-05,91.3,7
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2022-11-05,34.9,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2022-11-05,71.8,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2022-11-05,49.5,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2022-11-05,43.5,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2022-11-05,71.3,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2022-11-05,29,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2022-11-05,70.5,6
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2022-11-05,57.1,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2022-11-05,47.1,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2022-11-05,35.5,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2022-11-05,39,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2022-11-05,40.8,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2022-11-05,49.9,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2022-11-05,48,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2022-10-29,35.9,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2022-10-29,35.2,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2022-10-29,61.9,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2022-10-29,43.3,3
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2022-10-29,68,5
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2022-10-29,47.6,4
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2022-10-29,104.8,9
