areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E08000009,Trafford,ltla,2023-11-20,65_69,0,3,27.8
E08000009,Trafford,ltla,2023-11-20,70_74,1,1,9.4
E08000009,Trafford,ltla,2023-11-20,75_79,0,0,0
E08000009,Trafford,ltla,2023-11-20,80_84,0,0,0
E08000009,Trafford,ltla,2023-11-20,85_89,1,4,105.7
E08000009,Trafford,ltla,2023-11-20,90+,0,0,0
E08000009,Trafford,ltla,2023-11-20,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-19,00_04,0,0,0
E08000009,Trafford,ltla,2023-11-19,00_59,0,5,2.7
E08000009,Trafford,ltla,2023-11-19,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-19,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-19,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-19,20_24,0,2,19
E08000009,Trafford,ltla,2023-11-19,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-19,30_34,0,1,7
E08000009,Trafford,ltla,2023-11-19,35_39,0,0,0
E08000009,Trafford,ltla,2023-11-19,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-19,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-19,50_54,0,1,5.9
E08000009,Trafford,ltla,2023-11-19,55_59,0,1,6.2
E08000009,Trafford,ltla,2023-11-19,60+,2,8,14.7
E08000009,Trafford,ltla,2023-11-19,60_64,1,1,7.7
E08000009,Trafford,ltla,2023-11-19,65_69,1,3,27.8
E08000009,Trafford,ltla,2023-11-19,70_74,0,0,0
E08000009,Trafford,ltla,2023-11-19,75_79,0,1,12.9
E08000009,Trafford,ltla,2023-11-19,80_84,0,0,0
E08000009,Trafford,ltla,2023-11-19,85_89,0,3,79.3
E08000009,Trafford,ltla,2023-11-19,90+,0,0,0
E08000009,Trafford,ltla,2023-11-19,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-18,00_04,0,0,0
E08000009,Trafford,ltla,2023-11-18,00_59,0,5,2.7
E08000009,Trafford,ltla,2023-11-18,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-18,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-18,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-18,20_24,0,2,19
E08000009,Trafford,ltla,2023-11-18,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-18,30_34,0,1,7
E08000009,Trafford,ltla,2023-11-18,35_39,0,0,0
E08000009,Trafford,ltla,2023-11-18,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-18,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-18,50_54,0,1,5.9
E08000009,Trafford,ltla,2023-11-18,55_59,0,1,6.2
E08000009,Trafford,ltla,2023-11-18,60+,2,9,16.5
E08000009,Trafford,ltla,2023-11-18,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-18,65_69,1,2,18.5
E08000009,Trafford,ltla,2023-11-18,70_74,0,2,18.7
E08000009,Trafford,ltla,2023-11-18,75_79,0,1,12.9
E08000009,Trafford,ltla,2023-11-18,80_84,0,0,0
E08000009,Trafford,ltla,2023-11-18,85_89,1,3,79.3
E08000009,Trafford,ltla,2023-11-18,90+,0,0,0
E08000009,Trafford,ltla,2023-11-18,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-17,00_04,0,1,7.1
E08000009,Trafford,ltla,2023-11-17,00_59,0,6,3.3
E08000009,Trafford,ltla,2023-11-17,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-17,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-17,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-17,20_24,0,2,19
E08000009,Trafford,ltla,2023-11-17,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-17,30_34,0,1,7
E08000009,Trafford,ltla,2023-11-17,35_39,0,0,0
E08000009,Trafford,ltla,2023-11-17,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-17,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-17,50_54,0,1,5.9
E08000009,Trafford,ltla,2023-11-17,55_59,0,1,6.2
E08000009,Trafford,ltla,2023-11-17,60+,0,7,12.9
E08000009,Trafford,ltla,2023-11-17,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-17,65_69,0,1,9.3
E08000009,Trafford,ltla,2023-11-17,70_74,0,2,18.7
E08000009,Trafford,ltla,2023-11-17,75_79,0,1,12.9
E08000009,Trafford,ltla,2023-11-17,80_84,0,0,0
E08000009,Trafford,ltla,2023-11-17,85_89,0,2,52.9
E08000009,Trafford,ltla,2023-11-17,90+,0,0,0
E08000009,Trafford,ltla,2023-11-17,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-16,00_04,0,1,7.1
E08000009,Trafford,ltla,2023-11-16,00_59,1,6,3.3
E08000009,Trafford,ltla,2023-11-16,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-16,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-16,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-16,20_24,0,2,19
E08000009,Trafford,ltla,2023-11-16,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-16,30_34,1,1,7
E08000009,Trafford,ltla,2023-11-16,35_39,0,0,0
E08000009,Trafford,ltla,2023-11-16,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-16,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-16,50_54,0,1,5.9
E08000009,Trafford,ltla,2023-11-16,55_59,0,1,6.2
E08000009,Trafford,ltla,2023-11-16,60+,0,8,14.7
E08000009,Trafford,ltla,2023-11-16,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-16,65_69,0,1,9.3
E08000009,Trafford,ltla,2023-11-16,70_74,0,3,28.1
E08000009,Trafford,ltla,2023-11-16,75_79,0,1,12.9
E08000009,Trafford,ltla,2023-11-16,80_84,0,0,0
E08000009,Trafford,ltla,2023-11-16,85_89,0,2,52.9
E08000009,Trafford,ltla,2023-11-16,90+,0,0,0
E08000009,Trafford,ltla,2023-11-16,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-15,00_04,0,1,7.1
E08000009,Trafford,ltla,2023-11-15,00_59,1,7,3.8
E08000009,Trafford,ltla,2023-11-15,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-15,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-15,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-15,20_24,0,2,19
E08000009,Trafford,ltla,2023-11-15,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-15,30_34,0,0,0
E08000009,Trafford,ltla,2023-11-15,35_39,0,0,0
E08000009,Trafford,ltla,2023-11-15,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-15,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-15,50_54,0,1,5.9
E08000009,Trafford,ltla,2023-11-15,55_59,1,3,18.6
E08000009,Trafford,ltla,2023-11-15,60+,1,9,16.5
E08000009,Trafford,ltla,2023-11-15,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-15,65_69,0,1,9.3
E08000009,Trafford,ltla,2023-11-15,70_74,0,3,28.1
E08000009,Trafford,ltla,2023-11-15,75_79,0,1,12.9
E08000009,Trafford,ltla,2023-11-15,80_84,0,0,0
E08000009,Trafford,ltla,2023-11-15,85_89,1,3,79.3
E08000009,Trafford,ltla,2023-11-15,90+,0,0,0
E08000009,Trafford,ltla,2023-11-15,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-14,00_04,0,1,7.1
E08000009,Trafford,ltla,2023-11-14,00_59,0,10,5.5
E08000009,Trafford,ltla,2023-11-14,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-14,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-14,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-14,20_24,0,2,19
E08000009,Trafford,ltla,2023-11-14,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-14,30_34,0,0,0
E08000009,Trafford,ltla,2023-11-14,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-14,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-14,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-14,50_54,0,1,5.9
E08000009,Trafford,ltla,2023-11-14,55_59,0,5,31
E08000009,Trafford,ltla,2023-11-14,60+,2,13,23.9
E08000009,Trafford,ltla,2023-11-14,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-14,65_69,1,1,9.3
E08000009,Trafford,ltla,2023-11-14,70_74,0,3,28.1
E08000009,Trafford,ltla,2023-11-14,75_79,0,2,25.7
E08000009,Trafford,ltla,2023-11-14,80_84,0,2,33.3
E08000009,Trafford,ltla,2023-11-14,85_89,1,2,52.9
E08000009,Trafford,ltla,2023-11-14,90+,0,2,83.2
E08000009,Trafford,ltla,2023-11-14,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-13,00_04,0,1,7.1
E08000009,Trafford,ltla,2023-11-13,00_59,3,10,5.5
E08000009,Trafford,ltla,2023-11-13,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-13,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-13,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-13,20_24,2,2,19
E08000009,Trafford,ltla,2023-11-13,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-13,30_34,0,0,0
E08000009,Trafford,ltla,2023-11-13,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-13,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-13,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-13,50_54,1,1,5.9
E08000009,Trafford,ltla,2023-11-13,55_59,0,5,31
E08000009,Trafford,ltla,2023-11-13,60+,1,12,22
E08000009,Trafford,ltla,2023-11-13,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-13,65_69,0,0,0
E08000009,Trafford,ltla,2023-11-13,70_74,0,4,37.5
E08000009,Trafford,ltla,2023-11-13,75_79,1,2,25.7
E08000009,Trafford,ltla,2023-11-13,80_84,0,2,33.3
E08000009,Trafford,ltla,2023-11-13,85_89,0,1,26.4
E08000009,Trafford,ltla,2023-11-13,90+,0,2,83.2
E08000009,Trafford,ltla,2023-11-13,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-12,00_04,0,1,7.1
E08000009,Trafford,ltla,2023-11-12,00_59,0,8,4.4
E08000009,Trafford,ltla,2023-11-12,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-12,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-12,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-12,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-12,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-12,30_34,0,1,7
E08000009,Trafford,ltla,2023-11-12,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-12,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-12,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-12,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-12,55_59,0,5,31
E08000009,Trafford,ltla,2023-11-12,60+,3,11,20.2
E08000009,Trafford,ltla,2023-11-12,60_64,1,1,7.7
E08000009,Trafford,ltla,2023-11-12,65_69,0,0,0
E08000009,Trafford,ltla,2023-11-12,70_74,2,4,37.5
E08000009,Trafford,ltla,2023-11-12,75_79,0,1,12.9
E08000009,Trafford,ltla,2023-11-12,80_84,0,2,33.3
E08000009,Trafford,ltla,2023-11-12,85_89,0,1,26.4
E08000009,Trafford,ltla,2023-11-12,90+,0,2,83.2
E08000009,Trafford,ltla,2023-11-12,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-11,00_04,1,1,7.1
E08000009,Trafford,ltla,2023-11-11,00_59,1,9,4.9
E08000009,Trafford,ltla,2023-11-11,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-11,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-11,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-11,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-11,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-11,30_34,0,1,7
E08000009,Trafford,ltla,2023-11-11,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-11,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-11,45_49,0,1,5.9
E08000009,Trafford,ltla,2023-11-11,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-11,55_59,0,5,31
E08000009,Trafford,ltla,2023-11-11,60+,0,9,16.5
E08000009,Trafford,ltla,2023-11-11,60_64,0,0,0
E08000009,Trafford,ltla,2023-11-11,65_69,0,0,0
E08000009,Trafford,ltla,2023-11-11,70_74,0,2,18.7
E08000009,Trafford,ltla,2023-11-11,75_79,0,1,12.9
E08000009,Trafford,ltla,2023-11-11,80_84,0,3,50
E08000009,Trafford,ltla,2023-11-11,85_89,0,1,26.4
E08000009,Trafford,ltla,2023-11-11,90+,0,2,83.2
E08000009,Trafford,ltla,2023-11-11,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-10,00_04,0,0,0
E08000009,Trafford,ltla,2023-11-10,00_59,0,9,4.9
E08000009,Trafford,ltla,2023-11-10,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-10,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-10,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-10,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-10,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-10,30_34,0,2,13.9
E08000009,Trafford,ltla,2023-11-10,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-10,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-10,45_49,0,1,5.9
E08000009,Trafford,ltla,2023-11-10,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-10,55_59,0,5,31
E08000009,Trafford,ltla,2023-11-10,60+,1,11,20.2
E08000009,Trafford,ltla,2023-11-10,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-10,65_69,0,0,0
E08000009,Trafford,ltla,2023-11-10,70_74,1,2,18.7
E08000009,Trafford,ltla,2023-11-10,75_79,0,2,25.7
E08000009,Trafford,ltla,2023-11-10,80_84,0,3,50
E08000009,Trafford,ltla,2023-11-10,85_89,0,1,26.4
E08000009,Trafford,ltla,2023-11-10,90+,0,2,83.2
E08000009,Trafford,ltla,2023-11-10,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-09,00_04,0,1,7.1
E08000009,Trafford,ltla,2023-11-09,00_59,2,11,6
E08000009,Trafford,ltla,2023-11-09,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-09,10_14,0,1,5.9
E08000009,Trafford,ltla,2023-11-09,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-09,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-09,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-09,30_34,0,2,13.9
E08000009,Trafford,ltla,2023-11-09,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-09,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-09,45_49,0,1,5.9
E08000009,Trafford,ltla,2023-11-09,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-09,55_59,2,5,31
E08000009,Trafford,ltla,2023-11-09,60+,1,11,20.2
E08000009,Trafford,ltla,2023-11-09,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-09,65_69,0,0,0
E08000009,Trafford,ltla,2023-11-09,70_74,0,2,18.7
E08000009,Trafford,ltla,2023-11-09,75_79,0,2,25.7
E08000009,Trafford,ltla,2023-11-09,80_84,0,3,50
E08000009,Trafford,ltla,2023-11-09,85_89,1,1,26.4
E08000009,Trafford,ltla,2023-11-09,90+,0,2,83.2
E08000009,Trafford,ltla,2023-11-09,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-08,00_04,0,1,7.1
E08000009,Trafford,ltla,2023-11-08,00_59,4,9,4.9
E08000009,Trafford,ltla,2023-11-08,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-08,10_14,0,1,5.9
E08000009,Trafford,ltla,2023-11-08,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-08,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-08,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-08,30_34,0,2,13.9
E08000009,Trafford,ltla,2023-11-08,35_39,1,1,5.8
E08000009,Trafford,ltla,2023-11-08,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-08,45_49,0,1,5.9
E08000009,Trafford,ltla,2023-11-08,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-08,55_59,3,3,18.6
E08000009,Trafford,ltla,2023-11-08,60+,5,12,22
E08000009,Trafford,ltla,2023-11-08,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-08,65_69,0,0,0
E08000009,Trafford,ltla,2023-11-08,70_74,0,2,18.7
E08000009,Trafford,ltla,2023-11-08,75_79,1,4,51.5
E08000009,Trafford,ltla,2023-11-08,80_84,2,3,50
E08000009,Trafford,ltla,2023-11-08,85_89,0,0,0
E08000009,Trafford,ltla,2023-11-08,90+,2,2,83.2
E08000009,Trafford,ltla,2023-11-08,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-07,00_04,0,2,14.2
E08000009,Trafford,ltla,2023-11-07,00_59,0,7,3.8
E08000009,Trafford,ltla,2023-11-07,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-07,10_14,0,1,5.9
E08000009,Trafford,ltla,2023-11-07,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-07,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-07,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-07,30_34,0,2,13.9
E08000009,Trafford,ltla,2023-11-07,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-07,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-07,45_49,0,1,5.9
E08000009,Trafford,ltla,2023-11-07,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-07,55_59,0,0,0
E08000009,Trafford,ltla,2023-11-07,60+,1,8,14.7
E08000009,Trafford,ltla,2023-11-07,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-07,65_69,0,0,0
E08000009,Trafford,ltla,2023-11-07,70_74,1,2,18.7
E08000009,Trafford,ltla,2023-11-07,75_79,0,3,38.6
E08000009,Trafford,ltla,2023-11-07,80_84,0,2,33.3
E08000009,Trafford,ltla,2023-11-07,85_89,0,0,0
E08000009,Trafford,ltla,2023-11-07,90+,0,0,0
E08000009,Trafford,ltla,2023-11-07,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-06,00_04,0,3,21.3
E08000009,Trafford,ltla,2023-11-06,00_59,1,9,4.9
E08000009,Trafford,ltla,2023-11-06,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-06,10_14,0,1,5.9
E08000009,Trafford,ltla,2023-11-06,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-06,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-06,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-06,30_34,1,2,13.9
E08000009,Trafford,ltla,2023-11-06,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-06,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-06,45_49,0,1,5.9
E08000009,Trafford,ltla,2023-11-06,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-06,55_59,0,1,6.2
E08000009,Trafford,ltla,2023-11-06,60+,0,8,14.7
E08000009,Trafford,ltla,2023-11-06,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-06,65_69,0,1,9.3
E08000009,Trafford,ltla,2023-11-06,70_74,0,1,9.4
E08000009,Trafford,ltla,2023-11-06,75_79,0,3,38.6
E08000009,Trafford,ltla,2023-11-06,80_84,0,2,33.3
E08000009,Trafford,ltla,2023-11-06,85_89,0,0,0
E08000009,Trafford,ltla,2023-11-06,90+,0,0,0
E08000009,Trafford,ltla,2023-11-06,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-05,00_04,0,3,21.3
E08000009,Trafford,ltla,2023-11-05,00_59,1,8,4.4
E08000009,Trafford,ltla,2023-11-05,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-05,10_14,0,1,5.9
E08000009,Trafford,ltla,2023-11-05,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-05,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-05,25_29,0,0,0
E08000009,Trafford,ltla,2023-11-05,30_34,0,1,7
E08000009,Trafford,ltla,2023-11-05,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-05,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-05,45_49,1,1,5.9
E08000009,Trafford,ltla,2023-11-05,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-05,55_59,0,1,6.2
E08000009,Trafford,ltla,2023-11-05,60+,1,9,16.5
E08000009,Trafford,ltla,2023-11-05,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-05,65_69,0,1,9.3
E08000009,Trafford,ltla,2023-11-05,70_74,0,1,9.4
E08000009,Trafford,ltla,2023-11-05,75_79,0,3,38.6
E08000009,Trafford,ltla,2023-11-05,80_84,1,3,50
E08000009,Trafford,ltla,2023-11-05,85_89,0,0,0
E08000009,Trafford,ltla,2023-11-05,90+,0,0,0
E08000009,Trafford,ltla,2023-11-05,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-04,00_04,0,3,21.3
E08000009,Trafford,ltla,2023-11-04,00_59,1,8,4.4
E08000009,Trafford,ltla,2023-11-04,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-04,10_14,0,1,5.9
E08000009,Trafford,ltla,2023-11-04,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-04,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-04,25_29,0,1,8
E08000009,Trafford,ltla,2023-11-04,30_34,1,1,7
E08000009,Trafford,ltla,2023-11-04,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-04,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-04,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-04,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-04,55_59,0,1,6.2
E08000009,Trafford,ltla,2023-11-04,60+,2,9,16.5
E08000009,Trafford,ltla,2023-11-04,60_64,1,1,7.7
E08000009,Trafford,ltla,2023-11-04,65_69,0,2,18.5
E08000009,Trafford,ltla,2023-11-04,70_74,0,1,9.4
E08000009,Trafford,ltla,2023-11-04,75_79,1,3,38.6
E08000009,Trafford,ltla,2023-11-04,80_84,0,2,33.3
E08000009,Trafford,ltla,2023-11-04,85_89,0,0,0
E08000009,Trafford,ltla,2023-11-04,90+,0,0,0
E08000009,Trafford,ltla,2023-11-04,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-03,00_04,1,3,21.3
E08000009,Trafford,ltla,2023-11-03,00_59,2,7,3.8
E08000009,Trafford,ltla,2023-11-03,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-03,10_14,1,1,5.9
E08000009,Trafford,ltla,2023-11-03,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-03,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-03,25_29,0,1,8
E08000009,Trafford,ltla,2023-11-03,30_34,0,0,0
E08000009,Trafford,ltla,2023-11-03,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-11-03,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-03,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-03,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-03,55_59,0,1,6.2
E08000009,Trafford,ltla,2023-11-03,60+,1,8,14.7
E08000009,Trafford,ltla,2023-11-03,60_64,0,0,0
E08000009,Trafford,ltla,2023-11-03,65_69,0,2,18.5
E08000009,Trafford,ltla,2023-11-03,70_74,1,2,18.7
E08000009,Trafford,ltla,2023-11-03,75_79,0,2,25.7
E08000009,Trafford,ltla,2023-11-03,80_84,0,2,33.3
E08000009,Trafford,ltla,2023-11-03,85_89,0,0,0
E08000009,Trafford,ltla,2023-11-03,90+,0,0,0
E08000009,Trafford,ltla,2023-11-03,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-02,00_04,0,2,14.2
E08000009,Trafford,ltla,2023-11-02,00_59,0,8,4.4
E08000009,Trafford,ltla,2023-11-02,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-02,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-02,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-02,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-02,25_29,0,2,16
E08000009,Trafford,ltla,2023-11-02,30_34,0,0,0
E08000009,Trafford,ltla,2023-11-02,35_39,0,2,11.6
E08000009,Trafford,ltla,2023-11-02,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-02,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-02,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-02,55_59,0,2,12.4
E08000009,Trafford,ltla,2023-11-02,60+,2,9,16.5
E08000009,Trafford,ltla,2023-11-02,60_64,0,1,7.7
E08000009,Trafford,ltla,2023-11-02,65_69,0,2,18.5
E08000009,Trafford,ltla,2023-11-02,70_74,0,1,9.4
E08000009,Trafford,ltla,2023-11-02,75_79,2,2,25.7
E08000009,Trafford,ltla,2023-11-02,80_84,0,2,33.3
E08000009,Trafford,ltla,2023-11-02,85_89,0,0,0
E08000009,Trafford,ltla,2023-11-02,90+,0,1,41.6
E08000009,Trafford,ltla,2023-11-02,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-11-01,00_04,1,2,14.2
E08000009,Trafford,ltla,2023-11-01,00_59,2,8,4.4
E08000009,Trafford,ltla,2023-11-01,05_09,0,0,0
E08000009,Trafford,ltla,2023-11-01,10_14,0,0,0
E08000009,Trafford,ltla,2023-11-01,15_19,0,0,0
E08000009,Trafford,ltla,2023-11-01,20_24,0,0,0
E08000009,Trafford,ltla,2023-11-01,25_29,0,2,16
E08000009,Trafford,ltla,2023-11-01,30_34,0,0,0
E08000009,Trafford,ltla,2023-11-01,35_39,1,2,11.6
E08000009,Trafford,ltla,2023-11-01,40_44,0,0,0
E08000009,Trafford,ltla,2023-11-01,45_49,0,0,0
E08000009,Trafford,ltla,2023-11-01,50_54,0,0,0
E08000009,Trafford,ltla,2023-11-01,55_59,0,2,12.4
E08000009,Trafford,ltla,2023-11-01,60+,1,10,18.4
E08000009,Trafford,ltla,2023-11-01,60_64,0,2,15.4
E08000009,Trafford,ltla,2023-11-01,65_69,0,3,27.8
E08000009,Trafford,ltla,2023-11-01,70_74,0,1,9.4
E08000009,Trafford,ltla,2023-11-01,75_79,0,1,12.9
E08000009,Trafford,ltla,2023-11-01,80_84,1,2,33.3
E08000009,Trafford,ltla,2023-11-01,85_89,0,0,0
E08000009,Trafford,ltla,2023-11-01,90+,0,1,41.6
E08000009,Trafford,ltla,2023-11-01,unassigned,0,0,NA
E08000009,Trafford,ltla,2023-10-31,00_04,1,1,7.1
E08000009,Trafford,ltla,2023-10-31,00_59,2,8,4.4
E08000009,Trafford,ltla,2023-10-31,05_09,0,0,0
E08000009,Trafford,ltla,2023-10-31,10_14,0,0,0
E08000009,Trafford,ltla,2023-10-31,15_19,0,0,0
E08000009,Trafford,ltla,2023-10-31,20_24,0,0,0
E08000009,Trafford,ltla,2023-10-31,25_29,0,2,16
E08000009,Trafford,ltla,2023-10-31,30_34,0,0,0
E08000009,Trafford,ltla,2023-10-31,35_39,0,1,5.8
E08000009,Trafford,ltla,2023-10-31,40_44,0,0,0
E08000009,Trafford,ltla,2023-10-31,45_49,0,0,0
E08000009,Trafford,ltla,2023-10-31,50_54,0,1,5.9
